Mask_freq, Probe_level, Mask_level, Loss, Var0, Var1, Var2, Var3
60.0, 30, 40, 0.07792302953042748, 0.0, 0.0, -0.14, 0.0
60.0, 30, 60, 0.13102776385645468, 0.0, -0.0021974117129065136, 0.2853144100000001, 0.0
60.0, 30, 80, 0.15247256420901667, 0.004428591550640413, 0.004428591550640413, 5.01639964072136, 3.9311777252416824e-05
60.0, 60, 40, 0.35722370183906543, 0.0, -0.0021974117129065136, 0.9370870000000002, 0.0
60.0, 60, 60, 0.08426124271036015, 0.0, -0.0021974117129065136, 1.6669620000000005, 0.0
60.0, 60, 80, 0.1554776409259519, 0.0, -0.0021974117129065136, 3.8600649, 0.0
568.0, 30, 40, 0.04410069068170374, 0.34177000000000013, 0.0017799034874542762, 0.16349510000000006, 0.0
568.0, 30, 60, 1.106883472149992, 0.0, 4.094744000000002, 2.4121943000000003, 0.0
568.0, 30, 80, 1.1820543272341117, 0.0, 1.9399818, 60.674936000000294, 0.0
568.0, 60, 40, 0.16126652664284935, 0.06586221212097176, 2.680299401969548, 0.6173261200000001, 0.00021399999999850705
568.0, 60, 60, 0.3423230485213776, 4.000288936250619e-06, 2.6146906312392773, -0.2600151948756032, 0.0012895478038300284
568.0, 60, 80, 1.2381168508219815, 0.0002603035273119718, 0.6444737251498217, 13.771846324296032, 0.0005040866979810973
1370.0, 30, 40, 0.012864068098896068, 0.0015353317531483402, 1.6317166629179847, 14.864372088670136, 0.09155888718815126
1370.0, 30, 60, 0.30071005570924947, 0.0, 3.504420470000001, 5.701042194678119, 0.0
1370.0, 30, 80, 0.09623966383847728, 0.0005818346001801749, 1.6800788380587837, 65.98311345660755, 1.929698054408778
1370.0, 60, 40, 0.09431160089356909, 0.0, 0.44828559000000007, 0.5202056700000003, 0.0
1370.0, 60, 60, 0.6174230553406562, 0.0, 1.9743840868612912, -0.09756230000000003, 0.0
1370.0, 60, 80, 0.827846378022947, 5.183147864639033e-05, 0.5995291648045995, 39.647532408315776, 1.0109247181557333
2908.0, 30, 40, 0.10568107589082111, 5.231013397031338e-05, 9.058292400259484, -0.052971606643546734, 0.8192757472855849
2908.0, 30, 60, 1.7418435032727606, 6.87419941059359e-06, 10.948917586706232, 0.6381372308082314, 2.2154778223203384
2908.0, 30, 80, 5.0510649508835606, 0.00013636762439659956, 0.5055803602763117, 25.580208187513072, 0.0001425410832341066
2908.0, 60, 40, 0.2905332656525558, 2.6771535885327736e-05, 5.901344024134293, 2.92558516142108, 0.00027491911602832853
2908.0, 60, 60, 0.25673827632546464, 3.4599535886680475e-05, 4.855542776876564, 2.3542212941435467, 0.0001373382320566571
2908.0, 60, 80, 0.5647068830404194, 4.769218998336296e-05, 0.5123435049037537, 13.266600356163996, 0.8338687364713062
7000.0, 30, 40, 0.06483597050433712, 0.0, 2.7531062447000005, 0.0, 0.0
7000.0, 30, 60, 0.0017123189636890578, 2.6538629802935736, 4.793955938778156, -0.09230084882465449, 0.3090896428315426
7000.0, 30, 80, 0.029483187788402886, 0.1662121245110217, 0.10183259586650305, -0.0203746403156123, 0.006815257309761014
7000.0, 60, 40, 0.22270056612049693, 2.1207878976570974e-05, 13.217134381597939, 0.0001740195070201872, 0.09827590466310077
7000.0, 60, 60, 0.12945077382407194, 0.0, 9.914332278175163, 0.0, 0.0
7000.0, 60, 80, 0.04744352216097266, 4.428511290684064e-05, 10.677622801730486, -0.0008811414202247111, 0.025410482807203476
